start;classe_mod_1024;reached_one;total_syracuse_steps;max_value;max_ratio;peak_step;first_positive_surplus_step;first_descent_step;max_debt;max_debt_step;max_consecutive_v2_1;total_v2;avg_v2;final_surplus
184489;169;True;57;932774453;5055.989533251305;33;1;1;12.303762523798149;33;10;108;1.894736842105263;17.6571374588941
1134129;561;True;66;5734125917;5055.973277290326;33;1;1;12.303762523798149;33;12;125;1.893939393939394;20.392474952403703
161535;767;True;100;816716357;5055.9715046274805;33;55;55;12.303762523798149;33;7;176;1.76;17.5037499278844
1134131;563;True;66;5734125917;5055.964361259855;33;2;2;12.303762523798149;33;12;125;1.893939393939394;20.392474952403703
459759;1007;True;75;2324522933;5055.959607098502;33;49;49;12.303762523798149;33;18;138;1.84;19.127812445913293
3757393;337;True;87;18997161173;5055.942024962521;33;1;1;12.303762523798149;33;12;160;1.839080459770115;22.108262437259413
3054895;303;True;132;15445365281;5055.939821499594;33;73;73;12.303762523798149;33;17;231;1.75;21.784949904807405
3757395;339;True;87;18997161173;5055.9393337671445;33;2;2;12.303762523798149;33;13;160;1.839080459770115;22.108262437259413
2314735;495;True;83;11703159125;5055.939070779161;33;42;42;12.303762523798149;33;8;153;1.8433734939759037;21.448112440144058
3403391;639;True;89;17207332949;5055.937724757455;33;42;42;12.303762523798149;33;6;163;1.8314606741573034;21.938337435817118
4959359;127;True;112;25074208145;5055.937298550075;33;44;44;12.303762523798149;33;12;200;1.7857142857142858;22.48419991923052
1643759;239;True;137;8216025965;4998.315425193109;74;89;89;12.287225053365546;74;7;238;1.7372262773722629;20.860137401201627
3147243;491;True;156;15730912385;4998.315155518656;74;3;3;12.287225053365546;74;7;269;1.7243589743589745;21.745849887499645
4194303;1023;True;109;20920706405;4987.886284085818;21;34;34;12.284212515144276;21;21;195;1.7889908256880733;22.239087421393975
3547813;677;True;164;17494428437;4931.045812448401;62;1;1;12.26767504471168;62;9;282;1.7195121951219512;22.066149881730382
1933353;41;True;128;9533450789;4931.045075058719;62;1;1;12.26767504471168;62;7;224;1.75;21.124799907692022
170075;91;True;88;827370449;4864.738785829781;50;63;63;12.2481250360578;50;7;157;1.7840909090909092;17.52329993653825
1644279;759;True;125;7998895637;4864.682719295205;50;3;3;12.2481250360578;50;11;219;1.752;20.879687409855478
1375743;511;True;139;6692535845;4864.6701055357;50;92;92;12.2481250360578;50;8;241;1.7338129496402879;20.690212399759304
4837001;649;True;88;23530407821;4864.6687939489775;50;1;1;12.2481250360578;50;9;162;1.8409090909090908;22.52329993653825
1708377;345;True;154;8216025965;4809.258123353335;91;1;1;12.231587565625205;91;7;265;1.7207792207792207;20.915774888941968
1708383;351;True;154;8216025965;4809.241232791476;91;5;5;12.231587565625205;91;7;265;1.7207792207792207;20.915774888941968
1965927;871;True;116;9434862341;4799.192615493861;38;59;59;12.228575027403934;38;7;205;1.7672413793103448;21.144349916345902
1695743;1023;True;118;8138196845;4799.192356978622;38;83;83;12.228575027403934;38;12;208;1.7627118644067796;20.97442491490358
3176895;447;True;149;15246526421;4799.191166532101;38;57;57;12.228575027403934;38;8;258;1.7315436241610738;21.840587392547747
1731693;109;True;142;8216025965;4744.504923794229;79;1;1;12.212037556971325;79;7;246;1.732394366197183;20.935324897595848
2255743;895;True;155;10702358765;4744.493838615481;79;113;113;12.212037556971325;79;7;267;1.7225806451612904;21.330812388220806
1211111;743;True;59;5734125917;4734.59981537613;26;38;38;12.209025018750054;26;12;114;1.9322033898305084;20.48721245745179
3262235;795;True;125;15445365281;4734.596152944224;26;66;66;12.209025018750054;26;18;220;1.76;21.879687409855478
3757295;239;True;87;17789272325;4734.595586718637;26;33;33;12.209025018750054;26;8;160;1.839080459770115;22.108262437259413
2036783;47;True;133;9533450789;4680.64137858574;67;82;82;12.192487548317459;67;7;232;1.744360902255639;21.199987404086244
1330623;447;True;90;6144335189;4617.63789518143;55;60;60;12.172937539663579;55;6;163;1.8111111111111111;20.353374935095957
3329263;239;True;113;15373321037;4617.634905082597;55;72;72;12.172937539663579;55;6;201;1.7787610619469028;21.899237418509358
1799771;603;True;159;8216025965;4565.039643932478;96;8;8;12.156400069230983;96;7;273;1.7169811320754718;20.99096238533619
1786457;601;True;123;8138196845;4555.495511506854;43;1;1;12.153387531009713;43;13;216;1.7560975609756098;21.0496124112978
1755881;745;True;118;7998895637;4555.488462486923;43;1;1;12.153387531009713;43;11;208;1.7627118644067796;20.97442491490358
1055871;127;True;102;4810006061;4555.486476094144;43;67;67;12.153387531009713;43;8;182;1.7843137254901962;20.333824926442077
3846265;121;True;176;17521602389;4555.484967624436;43;1;1;12.153387531009713;43;10;301;1.7102272727272727;22.046599873076502
3306025;553;True;118;15060541697;4555.483306085102;43;1;1;12.153387531009713;43;9;209;1.771186440677966;21.97442491490358
3708699;795;True;123;16894913165;4555.482438720424;43;91;91;12.153387531009713;43;9;217;1.7642276422764227;22.0496124112978
3884671;639;True;70;17696549357;4555.482139156701;43;55;55;12.153387531009713;43;6;133;1.9;22.05262494951907
3927679;639;True;169;17892470477;4555.481870336145;43;88;88;12.153387531009713;43;12;290;1.7159763313609468;22.141337378124604
1824335;591;True;147;8216025965;4503.5730636094795;84;5;5;12.136850060577103;84;7;254;1.727891156462585;21.01051239399007
3447039;255;True;207;15523957313;4503.563003783827;84;90;90;12.136850060577103;84;9;350;1.6908212560386473;21.912762350720698
116507;795;True;82;523608245;4494.2213343404255;31;65;65;12.13383752235584;31;16;147;1.7926829268292683;17.03307494086519
207551;703;True;55;932774453;4494.193971602161;31;36;36;12.13383752235584;31;10;105;1.9090909090909092;17.82706246033642
1275901;1021;True;64;5734125917;4494.1777747646565;31;1;1;12.13383752235584;31;12;122;1.90625;20.56239995384601
763675;795;True;115;3432088421;4494.1741198808395;31;52;52;12.13383752235584;31;9;202;1.7565217391304349;19.729312417067064
630527;767;True;85;2833697357;4494.172901398354;31;46;46;12.13383752235584;31;8;154;1.811764705882353;19.278187438701735
4227069;1021;True;85;18997161173;4494.168695377341;31;1;1;12.13383752235584;31;11;157;1.8470588235294119;22.278187438701735
2215071;159;True;102;9954900917;4494.167869562646;31;44;44;12.13383752235584;31;7;183;1.7941176470588236;21.333824926442077
3540649;681;True;154;15730912385;4442.946020630681;72;1;1;12.117300051923237;72;7;266;1.7272727272727273;21.915774888941968
2175023;47;True;126;9533450789;4383.149414511939;60;75;75;12.097750043269372;60;7;221;1.753968253968254;21.294724909134345
3991293;765;True;162;17494428437;4383.148126935306;60;1;1;12.097750043269372;60;9;279;1.7222222222222223;22.236074883172705
3632767;639;True;120;15922942865;4383.144546567396;60;99;99;12.097750043269372;60;8;212;1.7666666666666666;21.804499913461257
1896063;639;True;164;8216025965;4333.203044941018;101;16;16;12.081212572836762;101;7;281;1.7134146341463414;21.066149881730382
191335;871;True;86;827370449;4324.198128936159;48;61;61;12.078200034615492;48;7;154;1.7906976744186047;17.693224937980574
1882027;939;True;128;8138196845;4324.165830245794;48;3;3;12.078200034615492;48;13;224;1.75;21.124799907692022
1849815;471;True;123;7998895637;4324.159787330084;48;3;3;12.078200034615492;48;11;216;1.7560975609756098;21.0496124112978
1157191;71;True;107;5003875349;4324.156815080656;48;73;73;12.078200034615492;48;5;190;1.7757009345794392;20.409012422836298
2706463;31;True;98;11703159125;4324.152639441219;48;57;57;12.078200034615492;48;8;177;1.8061224489795917;21.673674929326694
3482889;265;True;123;15060541697;4324.152075188155;48;1;1;12.078200034615492;48;9;217;1.7642276422764227;22.0496124112978
1547711;447;True;137;6692535845;4324.150855683006;48;90;90;12.078200034615492;48;7;238;1.7372262773722629;20.860137401201627
2204699;27;True;114;9533450789;4324.1507294193;48;63;63;12.078200034615492;48;7;202;1.7719298245614035;21.314274917788197
1921925;901;True;152;8216025965;4274.894163403879;89;1;1;12.061662564182882;89;7;262;1.7236842105263157;21.085699890384262
1921929;905;True;152;8216025965;4274.885266313167;89;1;1;12.061662564182882;89;7;262;1.7236842105263157;21.085699890384262
1921931;907;True;152;8216025965;4274.8808177817;89;3;3;12.061662564182882;89;7;262;1.7236842105263157;21.085699890384262
1344153;665;True;69;5734125917;4265.977100077149;36;1;1;12.058650025961619;36;12;130;1.8840579710144927;20.637587450240233
984623;559;True;104;4200355277;4265.952833724176;36;46;46;12.058650025961619;36;6;185;1.7788461538461537;20.163899924999782
4453207;855;True;90;18997161173;4265.950622326786;36;3;3;12.058650025961619;36;14;165;1.8333333333333333;22.353374935095957
1907711;1023;True;116;8138196845;4265.948482238662;36;81;81;12.058650025961619;36;9;205;1.7672413793103448;21.144349916345902
1948157;509;True;140;8216025965;4217.332568679013;77;1;1;12.042112555529016;77;7;243;1.7357142857142858;21.105249899038142
2537711;239;True;153;10702358765;4217.327648814226;77;111;111;12.042112555529016;77;7;264;1.7254901960784315;21.50073738966313
1767583;159;True;89;7438927409;4208.530750182594;24;43;43;12.039100017307746;24;10;162;1.8202247191011236;20.938337435817118
3670015;1023;True;123;15445365281;4208.52919701963;24;63;63;12.039100017307746;24;18;217;1.7642276422764227;22.0496124112978
4204815;271;True;167;17494428437;4160.570307373809;65;4;4;12.02256254687515;65;9;287;1.718562874251497;22.311262379566926
201569;865;True;91;827370449;4104.651255897485;53;1;1;12.00301253822127;53;7;162;1.7802197802197801;17.768412434374795
204015;239;True;101;837397925;4104.589981128838;53;73;73;12.00301253822127;53;7;178;1.7623762376237624;17.918787427163238
2375847;167;True;148;9751819877;4104.565604182424;53;74;74;12.00301253822127;53;7;256;1.7297297297297298;21.425549893268908
4884393;937;True;112;20048305409;4104.564356103205;53;1;1;12.00301253822127;53;8;200;1.7857142857142858;22.48419991923052
2024743;295;True;157;8216025965;4057.811764258476;94;5;5;11.98647506778866;94;7;270;1.7197452229299364;21.160887386778484
2009765;677;True;121;8138196845;4049.32758058778;41;1;1;11.983462529567404;41;13;213;1.7603305785123966;21.219537412740124
1105449;553;True;68;4476320981;4049.3238322165926;41;1;1;11.983462529567404;41;7;128;1.8823529411764706;20.222549950961394
1975367;71;True;116;7998895637;4049.321284095563;41;59;59;11.983462529567404;41;11;205;1.7672413793103448;21.144349916345902
3692539;1019;True;152;14952269681;4049.3193656180747;41;63;63;11.983462529567404;41;11;263;1.730263157894737;22.085699890384262
4327049;649;True;174;17521602389;4049.3191523830674;41;1;1;11.983462529567404;41;10;298;1.7126436781609196;22.216524874518825
3699951;239;True;118;14982276725;4049.3176058277527;41;58;58;11.983462529567404;41;15;209;1.771186440677966;21.97442491490358
3719279;111;True;116;15060541697;4049.3175416525623;41;64;64;11.983462529567404;41;9;206;1.7758620689655173;22.144349916345902
4172287;511;True;121;16894913165;4049.3171167275887;41;89;89;11.983462529567404;41;9;214;1.7685950413223142;22.219537412740124
2052375;279;True;145;8216025965;4003.1797137462695;82;3;3;11.966925059134809;82;7;251;1.7310344827586206;21.180437395432364
2052377;281;True;145;8216025965;4003.1758127283633;82;1;1;11.966925059134809;82;7;251;1.7310344827586206;21.180437395432364
3877919;31;True;205;15523957313;4003.1669854372926;82;88;88;11.966925059134809;82;9;347;1.6926829268292682;22.08268735216302
131071;1023;True;80;523608245;3994.844359164117;29;63;63;11.963912520913524;29;16;144;1.8;17.202999942307514
581883;251;True;71;2324522933;3994.828742204189;29;45;45;11.963912520913524;29;18;132;1.8591549295774648;19.467662448797924
1435389;765;True;62;5734125917;3994.8236450188765;29;1;1;11.963912520913524;29;12;119;1.9193548387096775;20.73232495528832
859135;1023;True;113;3432088421;3994.818533757791;29;50;50;11.963912520913524;29;9;199;1.761061946902655;19.899237418509358
4453089;737;True;90;17789272325;3994.816255637379;29;1;1;11.963912520913524;29;8;165;1.8333333333333333;22.353374935095957
4431615;767;True;109;17703480689;3994.814686970777;29;53;53;11.963912520913524;29;10;195;1.7889908256880733;22.239087421393975
4755455;1023;True;83;18997161173;3994.814622996117;29;33;33;11.963912520913524;29;11;154;1.855421686746988;22.448112440144058
2080383;639;True;133;8216025965;3949.285283046439;70;85;85;11.947375050480929;70;6;232;1.744360902255639;21.199987404086244
3983231;895;True;152;15730912385;3949.2844841285882;70;111;111;11.947375050480929;70;6;263;1.730263157894737;22.085699890384262
2092775;743;True;114;8153728541;3896.132427518486;58;90;90;11.927825041827049;58;8;202;1.7719298245614035;21.314274917788197
1082215;871;True;114;4216452893;3896.132370185222;58;87;87;11.927825041827049;58;11;201;1.763157894736842;20.314274917788197
4490207;991;True;160;17494428437;3896.1296076105177;58;76;76;11.927825041827049;58;9;276;1.725;22.405999884615028
2707615;159;True;98;10549217573;3896.1290925777853;58;85;85;11.927825041827049;58;8;177;1.8061224489795917;21.673674929326694
1541147;27;True;137;5936080241;3851.7287714929207;99;114;114;11.911287571394439;99;6;238;1.7372262773722629;20.860137401201627
2117281;673;True;126;8138196845;3843.70182559613;46;1;1;11.908275033173183;46;13;221;1.753968253968254;21.294724909134345
626331;667;True;189;2407427729;3843.6988253814675;46;111;111;11.908275033173183;46;13;319;1.687830687830688;19.44208736370149
2081043;275;True;121;7998895637;3843.6955108568154;46;2;2;11.908275033173183;46;11;213;1.7603305785123966;21.219537412740124
3918251;427;True;121;15060541697;3843.6898751509284;46;3;3;11.908275033173183;46;9;214;1.7685950413223142;22.219537412740124
1562367;767;True;96;6005254049;3843.6897662329015;46;59;59;11.908275033173183;46;10;173;1.8020833333333333;20.843599930769017
3694363;795;True;77;14199981041;3843.688625346237;46;59;59;11.908275033173183;46;12;144;1.87012987012987;21.957887444470984
2480287;159;True;112;9533450789;3843.6885687019285;46;61;61;11.908275033173183;46;7;199;1.7767857142857142;21.48419991923052
4395495;487;True;126;16894913165;3843.688404832675;46;94;94;11.908275033173183;46;9;222;1.7619047619047619;22.294724909134345
2162171;507;True;150;8216025965;3799.8964767356515;87;6;6;11.891737562740587;87;7;259;1.7266666666666666;21.255624891826585
2162173;509;True;150;8216025965;3799.892961849029;87;1;1;11.891737562740587;87;7;259;1.7266666666666666;21.255624891826585
4085377;641;True;210;15523957313;3799.8836614099505;87;1;1;11.891737562740587;87;9;355;1.6904761904761905;22.157874848557242
138081;865;True;85;523608245;3792.03688414771;34;1;1;11.888725024519303;34;16;152;1.7882352941176471;17.278187438701735
245985;225;True;58;932774453;3791.9972884525478;34;1;1;11.888725024519303;34;10;110;1.896551724137931;18.07217495817295
1512173;749;True;67;5734125917;3791.9774503314106;34;1;1;11.888725024519303;34;12;127;1.8955223880597014;20.80751245168254
747291;795;True;88;2833697357;3791.9597011070655;34;49;49;11.888725024519303;34;9;159;1.8068181818181819;19.52329993653825
4073193;745;True;133;15445365281;3791.9551764426583;34;1;1;11.888725024519303;34;17;233;1.7518796992481203;22.199987404086244
3086313;1001;True;84;11703159125;3791.9547126296006;34;1;1;11.888725024519303;34;8;155;1.8452380952380953;21.863149939422897
2109439;1023;True;109;7998895637;3791.953992032953;34;52;52;11.888725024519303;34;11;194;1.7798165137614679;21.239087421393975
3176607;159;True;108;12045545957;3791.9534764608907;34;44;44;11.888725024519303;34;8;193;1.787037037037037;21.824049922115137
3088383;1023;True;132;11711004461;3791.9534141328973;34;46;46;11.888725024519303;34;12;231;1.75;21.784949904807405
4537855;511;True;90;17207332949;3791.9530150258215;34;43;43;11.888725024519303;34;8;165;1.8333333333333333;22.353374935095957
2191679;319;True;138;8216025965;3748.7359987479917;75;90;90;11.872187554086707;75;6;240;1.7391304347826086;21.275174900480465
419839;1023;True;55;1570585301;3740.9228323238194;22;39;39;11.869175015865437;22;11;106;1.9272727272727272;18.82706246033642
4128767;1023;True;121;15445365281;3740.9147285376;22;61;61;11.869175015865437;22;15;214;1.7685950413223142;22.219537412740124
4730417;561;True;165;17494428437;3698.284619939426;63;1;1;11.852637545432827;63;9;284;1.7212121212121212;22.48118738100925
1506607;303;True;144;5571859265;3698.2831388676677;63;88;88;11.852637545432827;63;9;249;1.7291666666666667;20.765399896153525
4730419;563;True;165;17494428437;3698.2830563212265;63;2;2;11.852637545432827;63;9;284;1.7212121212121212;22.48118738100925
3655839;159;True;123;13520309957;3698.2782767512463;63;70;70;11.852637545432827;63;8;217;1.7642276422764227;22.0496124112978
226767;463;True;89;827370449;3648.5487262255974;51;64;64;11.833087536778962;51;7;159;1.7865168539325842;17.938337435817118
2192371;1011;True;126;7998895637;3648.5137036569085;51;2;2;11.833087536778962;51;11;221;1.753968253968254;21.294724909134345
3207659;491;True;101;11703159125;3648.504758454686;51;3;3;11.833087536778962;51;8;182;1.801980198019802;21.918787427163238
1834323;339;True;140;6692535845;3648.5045681703823;51;2;2;11.833087536778962;51;7;243;1.7357142857142858;21.105249899038142
2234815;447;True;107;8153728541;3648.5026908267573;51;83;83;11.833087536778962;51;8;191;1.7850467289719627;21.409012422836298
2333823;127;True;160;8514957653;3648.5019013866945;51;57;57;11.833087536778962;51;8;275;1.71875;21.405999884615028
2277835;459;True;155;8216025965;3606.945176011432;92;3;3;11.816550066346366;92;7;267;1.7225806451612904;21.330812388220806
2277843;467;True;155;8216025965;3606.932508078915;92;2;2;11.816550066346366;92;7;267;1.7225806451612904;21.330812388220806
2260989;1021;True;119;8138196845;3599.3969209934235;39;1;1;11.813537528125089;39;11;210;1.7647058823529411;21.389462414182418
1243631;495;True;66;4476320981;3599.396429487525;39;50;50;11.813537528125089;39;7;125;1.893939393939394;20.392474952403703
4154107;763;True;150;14952269681;3599.3944501188826;39;61;61;11.813537528125089;39;11;260;1.7333333333333334;22.255624891826585
4867931;859;True;172;17521602389;3599.394155134902;39;53;53;11.813537528125089;39;10;295;1.7151162790697674;22.386449875961148
2308925;829;True;143;8216025965;3558.3771517047976;80;1;1;11.797000057692486;80;7;248;1.7342657342657342;21.350362396874687
3007657;169;True;156;10702358765;3558.3707733295387;80;1;1;11.797000057692486;80;7;269;1.7243589743589745;21.745849887499645
654619;283;True;69;2324522933;3550.9554916676725;27;43;43;11.793987519471216;27;18;129;1.8695652173913044;19.637587450240233
1579335;327;True;103;5608138589;3550.9493483016586;27;63;63;11.793987519471216;27;14;184;1.7864077669902914;20.748862425720915
1614815;991;True;60;5734125917;3550.949128537944;27;37;37;11.793987519471216;27;12;116;1.9333333333333333;20.90224995673063
2584191;639;True;81;9176325317;3550.9470147523925;27;51;51;11.793987519471216;27;9;150;1.8518518518518519;21.618037441586353
4349647;719;True;126;15445365281;3550.9468425828577;27;66;66;11.793987519471216;27;17;222;1.7619047619047619;22.294724909134345
4983483;699;True;170;17494428437;3510.4822143468737;68;4;4;11.777450049038606;68;9;292;1.7176470588235293;22.55637487740347
2715711;63;True;134;9533450789;3510.4806030538593;68;8;8;11.777450049038606;68;7;234;1.7462686567164178;21.615024903365082
4481135;111;True;150;15730912385;3510.4749990794744;68;109;109;11.777450049038606;68;5;260;1.7333333333333334;22.255624891826585
1608863;159;True;137;5571859265;3463.227922452067;56;81;81;11.75790004038474;56;9;238;1.7372262773722629;20.860137401201627
4439017;1001;True;114;15373321037;3463.226438871489;56;1;1;11.75790004038474;56;6;203;1.780701754385965;22.314274917788197
3772031;639;True;104;13063393745;3463.225446715576;56;70;70;11.75790004038474;56;6;187;1.7980769230769231;22.163899924999782
2399695;463;True;160;8216025965;3423.7792573639567;97;8;8;11.741362569952145;97;7;275;1.71875;21.405999884615028
1733791;159;True;135;5936080241;3423.7576737911318;97;112;112;11.741362569952145;97;6;235;1.7407407407407407;21.03006240264392
198079;447;True;101;676765205;3416.6428798610655;44;71;71;11.738350031730874;44;7;178;1.7623762376237624;17.918787427163238
242159;495;True;82;827370449;3416.641334825466;44;57;57;11.738350031730874;44;7;148;1.8048780487804879;18.03307494086519
2381943;119;True;124;8138196845;3416.621155502042;44;3;3;11.738350031730874;44;13;218;1.7580645161290323;21.46464991057664
704623;111;True;187;2407427729;3416.6181475767894;44;109;109;11.738350031730874;44;13;316;1.6898395721925135;19.612012365143812
2341175;311;True;119;7998895637;3416.615860411973;44;3;3;11.738350031730874;44;11;210;1.7647058823529411;21.389462414182418
2381947;123;True;124;8138196845;3416.615417975295;44;5;5;11.738350031730874;44;13;218;1.7580645161290323;21.46464991057664
1464571;251;True;103;5003875349;3416.6150695323067;44;63;63;11.738350031730874;44;5;184;1.7864077669902914;20.748862425720915
4408033;737;True;119;15060541697;3416.6127379264176;44;1;1;11.738350031730874;44;9;211;1.773109243697479;22.389462414182418
