start;entry_step;max_value;max_value_step;max_ratio;max_debt;max_debt_step;total_v2_pre_trunk;avg_v2_pre_trunk;final_surplus_at_trunk;final_debt_at_trunk;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;max_run_1;first_positive_surplus_step;first_descent_step;mod_1024;mod_4096;mod_65536;prefix_80_v2;is_top_member
270271;87;8216025965;87;30399.21399262222;14.891737562740587;87;123;1.4137931034482758;-14.891737562740587;14.891737562740587;61;19;5;2;0.7011494252873564;0.21839080459770116;0.05747126436781609;0.022988505747126436;7;;;959;4031;8127;1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1;True
288615;80;8216025965;80;28467.078859380144;14.797000057692486;80;112;1.4;-14.797000057692486;14.797000057692486;56;19;3;2;0.7;0.2375;0.0375;0.025;7;;;871;1895;26471;1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
360361;88;8216025965;88;22799.43158388394;14.476700063461749;88;125;1.4204545454545454;-14.476700063461749;14.476700063461749;61;20;5;2;0.6931818181818182;0.22727272727272727;0.056818181818181816;0.022727272727272728;7;1;1;937;4009;32681;2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1;True
405407;86;8216025965;86;20266.117666937178;14.306775062019426;86;122;1.4186046511627908;-14.306775062019426;14.306775062019426;60;19;5;2;0.6976744186046512;0.22093023255813954;0.05813953488372093;0.023255813953488372;7;;;927;3999;12191;1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2;True
432923;79;8216025965;79;18978.030654411985;14.212037556971325;79;111;1.4050632911392404;-14.212037556971325;14.212037556971325;55;19;3;2;0.6962025316455697;0.24050632911392406;0.0379746835443038;0.02531645569620253;7;;;795;2843;39707;1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
480481;89;8216025965;89;17099.585550729375;14.061662564182882;89;127;1.4269662921348314;-14.061662564182882;14.061662564182882;61;21;5;2;0.6853932584269663;0.23595505617977527;0.056179775280898875;0.02247191011235955;7;1;1;225;1249;21729;2,2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1;True
487039;77;8216025965;77;16869.33893384308;14.042112555529016;77;108;1.4025974025974026;-14.042112555529016;14.042112555529016;54;18;3;2;0.7012987012987013;0.23376623376623376;0.03896103896103896;0.025974025974025976;7;;;639;3711;28287;1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
540543;87;8216025965;87;15199.578877166108;13.891737562740587;87;124;1.4252873563218391;-13.891737562740587;13.891737562740587;61;18;6;2;0.7011494252873564;0.20689655172413793;0.06896551724137931;0.022988505747126436;7;;;895;3967;16255;1,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1;True
577231;80;8216025965;80;14233.514771382688;13.797000057692486;80;113;1.4125;-13.797000057692486;13.797000057692486;56;18;4;2;0.7;0.225;0.05;0.025;7;;;719;3791;52943;1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
608111;85;8216025965;85;13510.73400250941;13.721812561298265;85;121;1.423529411764706;-13.721812561298265;13.721812561298265;59;19;5;2;0.6941176470588235;0.2235294117647059;0.058823529411764705;0.023529411764705882;7;;;879;1903;18287;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1;True
640641;90;8216025965;90;12824.695835889366;13.646625064904043;90;129;1.4333333333333333;-13.646625064904043;13.646625064904043;61;22;5;2;0.6777777777777778;0.24444444444444444;0.05555555555555555;0.022222222222222223;7;1;1;641;1665;50817;2,2,2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1;True
649385;78;8216025965;78;12652.010694734248;13.627075056250177;78;110;1.4102564102564104;-13.627075056250177;13.627075056250177;54;19;3;2;0.6923076923076923;0.24358974358974358;0.038461538461538464;0.02564102564102564;7;1;1;169;2217;59561;2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
720723;88;8216025965;88;11399.699974886329;13.476700063461749;88;126;1.4318181818181819;-13.476700063461749;13.476700063461749;61;19;6;2;0.6931818181818182;0.2159090909090909;0.06818181818181818;0.022727272727272728;7;2;2;851;3923;65363;1,3,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1;True
730559;76;8216025965;76;11246.218258894902;13.457150054807869;76;107;1.4078947368421053;-13.457150054807869;13.457150054807869;53;18;3;2;0.6973684210526315;0.23684210526315788;0.039473684210526314;0.02631578947368421;7;;;447;1471;9663;1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
769641;81;8216025965;81;10675.140701963643;13.381962558413647;81;115;1.4197530864197532;-13.381962558413647;13.381962558413647;56;19;4;2;0.691358024691358;0.2345679012345679;0.04938271604938271;0.024691358024691357;7;1;1;617;3689;48745;2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1;True
810815;86;8216025965;86;10133.04633609393;13.306775062019426;86;123;1.430232558139535;-13.306775062019426;13.306775062019426;60;18;6;2;0.6976744186046512;0.20930232558139536;0.06976744186046512;0.023255813953488372;7;10;10;831;3903;24383;1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2;True
854191;91;8216025965;91;9618.48809575376;13.231587565625205;91;131;1.4395604395604396;-13.231587565625205;13.231587565625205;63;19;7;2;0.6923076923076923;0.2087912087912088;0.07692307692307693;0.02197802197802198;7;5;5;175;2223;2223;1,1,1,2,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1;True
865847;79;8216025965;79;9489.004367977252;13.212037556971325;79;112;1.4177215189873418;-13.212037556971325;13.212037556971325;55;18;4;2;0.6962025316455697;0.22784810126582278;0.05063291139240506;0.02531645569620253;7;3;3;567;1591;13879;1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
912167;84;8216025965;84;9007.151064443244;13.136850060577103;84;120;1.4285714285714286;-13.136850060577103;13.136850060577103;58;19;5;2;0.6904761904761905;0.2261904761904762;0.05952380952380952;0.023809523809523808;7;5;5;807;2855;60199;1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1;True
960963;89;8216025965;89;8549.783878255459;13.061662564182882;89;128;1.4382022471910112;-13.061662564182882;13.061662564182882;62;19;5;3;0.6966292134831461;0.21348314606741572;0.056179775280898875;0.033707865168539325;7;2;2;451;2499;43459;1,4,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1;True
974079;77;8216025965;77;8434.660807798957;13.042112555529016;77;109;1.4155844155844155;-13.042112555529016;13.042112555529016;54;17;4;2;0.7012987012987013;0.22077922077922077;0.05194805194805195;0.025974025974025976;7;;;255;3327;56575;1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
1026187;82;8216025965;82;8006.363328516148;12.966925059134809;82;117;1.4268292682926829;-12.966925059134809;12.966925059134809;56;20;4;2;0.6829268292682927;0.24390243902439024;0.04878048780487805;0.024390243902439025;7;3;3;139;2187;43147;1,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1;True
1081085;87;8216025965;87;7599.796468362802;12.891737562740587;87;125;1.4367816091954022;-12.891737562740587;12.891737562740587;60;19;6;2;0.6896551724137931;0.21839080459770116;0.06896551724137931;0.022988505747126436;7;1;1;765;3837;32509;3,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1;True
1095839;75;8216025965;75;7497.475418378065;12.872187554086707;75;106;1.4133333333333333;-12.872187554086707;12.872187554086707;52;18;3;2;0.6933333333333334;0.24;0.04;0.02666666666666667;7;;;159;2207;47263;1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
1138921;92;8216025965;92;7213.868183131227;12.816550066346366;92;133;1.4456521739130435;-12.816550066346366;12.816550066346366;63;20;7;2;0.6847826086956522;0.21739130434782608;0.07608695652173914;0.021739130434782608;7;1;1;233;233;24809;2,1,1,1,2,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1;True
1154461;80;8216025965;80;7116.76355026285;12.797000057692486;80;114;1.425;-12.797000057692486;12.797000057692486;55;19;4;2;0.6875;0.2375;0.05;0.025;7;1;1;413;3485;40349;3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
1199847;97;8216025965;97;6847.561368241118;12.741362569952145;97;141;1.4536082474226804;-12.741362569952145;12.741362569952145;66;22;6;3;0.6804123711340206;0.2268041237113402;0.061855670103092786;0.030927835051546393;7;9;9;743;3815;20199;1,1,2,1,1,2,1,3,4,2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1;True
1216223;85;8216025965;85;6755.361446872818;12.721812561298265;85;122;1.4352941176470588;-12.721812561298265;12.721812561298265;59;18;6;2;0.6941176470588235;0.21176470588235294;0.07058823529411765;0.023529411764705882;7;6;6;735;3807;36575;1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1;True
1281283;90;8216025965;90;6412.342913314233;12.646625064904043;90;130;1.4444444444444444;-12.646625064904043;12.646625064904043;62;20;5;3;0.6888888888888889;0.2222222222222222;0.05555555555555555;0.03333333333333333;7;2;2;259;3331;36099;1,4,2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1;True
1281287;90;8216025965;90;6412.322894870548;12.646625064904043;90;130;1.4444444444444444;-12.646625064904043;12.646625064904043;62;19;7;2;0.6888888888888889;0.2111111111111111;0.07777777777777778;0.022222222222222223;7;4;4;263;3335;36103;1,1,2,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1;True
1298771;78;8216025965;78;6326.00047660442;12.627075056250177;78;111;1.4230769230769231;-12.627075056250177;12.627075056250177;54;18;4;2;0.6923076923076923;0.23076923076923078;0.05128205128205128;0.02564102564102564;7;2;2;339;339;53587;1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
1368249;83;8216025965;83;6004.773959272033;12.551887559855942;83;119;1.4337349397590362;-12.551887559855942;12.551887559855942;56;21;4;2;0.6746987951807228;0.25301204819277107;0.04819277108433735;0.024096385542168676;7;1;1;185;185;57529;2,1,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2;True
1368251;83;8216025965;83;6004.765181973191;12.551887559855942;83;119;1.4337349397590362;-12.551887559855942;12.551887559855942;57;19;5;2;0.6867469879518072;0.2289156626506024;0.060240963855421686;0.024096385542168676;7;4;4;187;187;57531;1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2;True
1441445;88;8216025965;88;5699.853941704331;12.476700063461749;88;127;1.4431818181818181;-12.476700063461749;12.476700063461749;61;19;5;3;0.6931818181818182;0.2159090909090909;0.056818181818181816;0.03409090909090909;7;1;1;677;3749;65189;4,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1;True
1441447;88;8216025965;88;5699.846033187485;12.476700063461749;88;127;1.4431818181818181;-12.476700063461749;12.476700063461749;59;22;5;2;0.6704545454545454;0.25;0.056818181818181816;0.022727272727272728;7;8;8;679;3751;65191;1,1,2,1,2,1,3,2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1;True
1461119;76;8216025965;76;5623.105280952475;12.457150054807869;76;108;1.4210526315789473;-12.457150054807869;12.457150054807869;53;17;4;2;0.6973684210526315;0.2236842105263158;0.05263157894736842;0.02631578947368421;6;;;895;2943;19327;1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
1518561;93;8216025965;93;5410.402324964226;12.401512567067527;93;135;1.4516129032258065;-12.401512567067527;12.401512567067527;63;21;7;2;0.6774193548387096;0.22580645161290322;0.07526881720430108;0.021505376344086023;7;1;1;993;3041;11233;2,2,1,1,1,2,3,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2;True
1539281;81;8216025965;81;5337.5738185555465;12.381962558413647;81;116;1.4320987654320987;-12.381962558413647;12.381962558413647;55;20;4;2;0.6790123456790124;0.24691358024691357;0.04938271604938271;0.024691358024691357;7;1;1;209;3281;31953;2,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1;True
1539283;81;8216025965;81;5337.566883412602;12.381962558413647;81;116;1.4320987654320987;-12.381962558413647;12.381962558413647;56;18;5;2;0.691358024691358;0.2222222222222222;0.06172839506172839;0.024691358024691357;7;2;2;211;3283;31955;1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1;True
1621629;86;8216025965;86;5066.526292388703;12.306775062019426;86;124;1.441860465116279;-12.306775062019426;12.306775062019426;59;19;6;2;0.686046511627907;0.22093023255813954;0.06976744186046512;0.023255813953488372;7;1;1;637;3709;48765;3,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2;True
1643759;74;8216025965;74;4998.315425193109;12.287225053365546;74;105;1.4189189189189189;-12.287225053365546;12.287225053365546;51;18;3;2;0.6891891891891891;0.24324324324324326;0.04054054054054054;0.02702702702702703;7;;;239;1263;5359;1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2,1,1,1;True
1708377;91;8216025965;91;4809.258123353335;12.231587565625205;91;132;1.4505494505494505;-12.231587565625205;12.231587565625205;62;21;5;3;0.6813186813186813;0.23076923076923078;0.054945054945054944;0.03296703296703297;7;1;1;345;345;4441;2,1,4,2,1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1;True
1708383;91;8216025965;91;4809.241232791476;12.231587565625205;91;132;1.4505494505494505;-12.231587565625205;12.231587565625205;64;18;6;3;0.7032967032967034;0.1978021978021978;0.06593406593406594;0.03296703296703297;7;5;5;351;351;4447;1,1,1,1,5,1,1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1;True
