start;log_step;log_value;h_step;h_value;loss;initial_debt;initial_debt_step;future_debt_at_log_step;future_debt_step_at_log_step;future_debt_delta_at_log_step;log_delta_at_log_step;h_delta_at_log_step;local_debt_at_log_step;max_value;max_value_step;max_ratio;avg_v2_until_h;ratio_1_until_h;max_run_1_until_h;count_1_until_h;count_2_until_h;count_3_until_h;count_4_plus_until_h;prefix_100_v2
4409095;4;2790131;32;453535;28;6.042112555529016;77;8.212037556971325;79;2.1699250014423086;-0.4575809048436721;0.5188853458053668;-0.6601499971153757;68802929;29;15.604773541962693;1.6875;0.65625;8;21;6;2;3;1,1,2,3,1,3,2,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,2,1,1,1,2,1,1,2,6,4
1039879;4;658049;31;71311;27;2.682712543990519;61;3.797000057692486;80;1.1142875137019672;-0.4575802425750197;0.04384913859086559;-0.6601499971153757;6085205;30;5.851839492864074;1.7096774193548387;0.5483870967741935;5;17;11;2;1;1,1,2,3,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,8
438699;3;370153;28;71311;25;3.927825041827049;58;5.212037556971325;79;1.2842125151442758;-0.16989709502889028;0.4079985367860338;-0.24511249783653177;6085205;27;13.871025463928571;1.6785714285714286;0.5714285714285714;5;16;10;1;1;1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,8
877399;3;370153;28;71311;25;2.927825041827049;58;5.212037556971325;79;2.284212515144276;-0.8630454153218086;0.1648502164931156;-1.2451124978365318;6085205;27;6.935504827336252;1.7142857142857142;0.6071428571428571;5;17;8;1;2;1,1,4,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,8
2579407;6;1836317;30;235847;24;2.797000057692486;80;4.457150054807869;76;1.6601499971153828;-0.3397975923071854;0.4072699063947368;-0.49022499567306355;8705501;3;3.3750009207542666;1.7;0.4666666666666667;4;14;11;5;0;1,1,1,3,1,3,3,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,3,3
4268855;3;3601847;27;462601;24;5.797000057692486;80;7.212037556971325;79;1.4150374992788386;-0.16989887194940323;0.4668680027260742;-0.24511249783653177;36966293;19;8.659533528311457;1.7037037037037037;0.6666666666666666;4;18;3;4;2;1,1,3,1,1,3,1,3,1,1,1,1,2,1,2,1,1,1,1,6,1,2,1,3,1,1,4
1289703;7;688619;30;235847;23;3.797000057692486;80;5.8721875540867075;75;2.0751874963942214;-0.6274790955501377;0.3063552778272619;-0.9052624949519075;4896845;5;3.7968780409132954;1.6666666666666667;0.4666666666666667;4;14;12;4;0;1,1,2,1,1,3,3,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,3,3
1316103;4;832847;27;71311;23;2.797000057692486;80;4.042112555529016;77;1.24511249783653;-0.45758042447230984;0.1027201995541287;-0.6601499971153757;6085205;26;4.623654075706841;1.7407407407407407;0.5925925925925926;5;16;7;3;1;1,1,2,3,1,1,1,3,2,1,2,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,8
3201641;1;2401231;23;1096535;22;6.797000057692486;80;7.797000057692486;80;1.0;-0.2876819683385108;0.16231803166148923;-0.4150374992788439;36966293;18;11.546045605987679;1.6521739130434783;0.6521739130434783;4;15;4;3;1;2,1,1,1,3,1,3,1,1,1,1,2,1,2,1,1,1,1,6,1,2,1,3
2821663;14;1608841;34;326527;20;3.797000057692486;80;5.777450049038606;68;1.98044999134612;-0.5618123834627564;0.32939011264299756;-0.8105249899038149;22015709;29;7.80238781172663;1.6764705882352942;0.5882352941176471;4;20;9;3;2;1,1,1,1,2,2,2,1,2,2,1,2,1,4,2,1,1,2,1,1,1,1,3,1,1,1,2,1,1,3,1,3,1,6
4588385;1;3441289;21;1396873;20;6.797000057692486;80;7.797000057692486;80;1.0;-0.2876819998045814;0.1623180001954186;-0.4150374992788439;23545637;16;5.131573963387989;1.6666666666666667;0.5714285714285714;2;12;6;1;2;2,2,1,1,2,1,1,3,1,1,2,1,1,2,1,1,4,1,1,4,2
1583007;13;1203455;32;651335;19;5.797000057692486;80;6.777450049038606;68;0.98044999134612;-0.27412961627382515;0.16707287983192887;-0.3954874906249728;39036005;25;24.659401379779116;1.625;0.65625;7;21;4;5;2;1,1,1,1,2,1,3,2,2,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,4,1,3,1,1,4,3
2134427;8;1709471;27;462601;19;6.797000057692486;80;8.287225053365546;74;1.49022499567306;-0.22201426065543473;0.4485869873974423;-0.3202999942307514;36966293;19;17.31907111369937;1.6666666666666667;0.6666666666666666;4;18;4;3;2;1,2,1,1,1,3,1,3,1,1,1,1,2,1,2,1,1,1,1,6,1,2,1,3,1,1,4
3012715;3;2541979;18;543515;15;4.813537528125089;39;6.212037556971325;79;1.398500028846236;-0.16989875404321886;0.4594262589375874;-0.24511249783653177;12215285;12;4.054577017739812;1.7222222222222223;0.6666666666666666;4;12;3;1;2;1,2,2,1,2,1,1,1,3,1,1,1,5,1,1,1,1,5
3509577;1;2632183;15;750403;14;0.9278250418270488;58;1.797000057692486;80;0.8691750158654372;-0.2876819774735768;0.10344677966586996;-0.4150374992788439;5922413;3;1.6875005164440045;1.7333333333333334;0.6;3;9;3;1;2;2,1,1,3,2,1,1,1,4,1,1,1,2,1,4
1754395;30;1283293;43;121951;13;5.284212515144276;21;7.26767504471168;62;1.9834625295674044;-0.3126946375740136;0.5798635007313184;-0.4511249783653142;68365073;21;38.967890925361736;1.6744186046511629;0.627906976744186;5;27;7;5;4;1,2,1,1,1,1,1,2,1,1,1,2,1,4,1,1,1,1,1,2,1,2,3,3,1,2,3,1,1,4,3,1,3,1,1,2,1,1,1,1,4,1,4
3119623;4;1974137;17;750403;13;1.1699250014423122;2;2.797000057692486;80;1.627075056250174;-0.4575808203550782;0.2746029549575001;-0.6601499971153757;7019153;2;2.250000400689442;1.7058823529411764;0.5882352941176471;3;10;4;1;2;1,1,2,3,2,1,2,1,1,1,4,1,1,1,2,1,4
4519073;1;3389305;12;1145183;11;4.797000057692486;80;5.797000057692486;80;1.0;-0.28768199869034383;0.16231800130965618;-0.4150374992788439;12215285;11;2.7030510460884347;1.75;0.5833333333333334;3;7;3;1;1;2,2,1,2,1,1,1,3,1,1,1,5
3199593;1;2399695;10;360361;9;8.797000057692486;80;9.797000057692486;80;1.0;-0.287681968271869;0.16231803172813103;-0.4150374992788439;8098973;4;2.531251005987324;1.9;0.5;3;5;2;2;1;2,1,1,1,3,1,2,1,3,4
3746919;14;1068199;23;160411;9;3.8496250072115608;10;7.532337551202076;71;3.6827125439905153;-1.2549598495152416;0.4022607952804902;-1.810524989903815;54016577;10;14.416264936605248;1.7826086956521738;0.5652173913043478;3;13;7;0;3;1,1,2,1,1,1,2,1,1,1,2,2,4,4,1,1,2,1,2,1,1,2,6
4799401;1;3599551;10;1081085;9;8.797000057692486;80;9.797000057692486;80;1.0;-0.28768200299867175;0.16231799700132826;-0.4150374992788439;27334097;6;5.695314269426539;1.8;0.6;5;6;2;1;1;2,1,1,1,1,1,2,3,1,5
1316091;8;1054063;16;211051;8;2.797000057692486;80;3.702262552644399;73;0.9052624949519128;-0.22201375881972574;0.18535436390863502;-0.3202999942307514;5621669;7;4.271489585446599;1.75;0.625;3;10;3;0;3;1,2,1,2,1,1,1,4,1,1,1,2,1,4,1,4
4266123;3;1799771;11;360361;8;8.212037556971325;79;10.797000057692486;80;2.5849625007211614;-0.8630460176771422;0.30018710764738055;-1.2451124978365318;6399185;1;1.5000001172024342;1.9090909090909092;0.45454545454545453;2;5;3;2;1;1,2,3,1,2,1,1,2,1,3,4
4679435;3;1974137;10;1054063;7;0.5849625007211561;1;2.797000057692486;80;2.21203755697133;-0.8630460353137543;0.1323708653233442;-1.2451124978365318;7019153;1;1.5000001068505064;1.8;0.5;3;5;3;1;1;1,2,3,2,1,2,1,1,1,4
4585611;3;1934555;9;688619;6;1.797000057692486;80;3.797000057692486;80;2.0;-0.8630460315890911;0.03695396841090892;-1.2451124978365318;6878417;1;1.5000001090367239;1.8888888888888888;0.4444444444444444;2;4;2;3;0;1,2,3,1,2,1,1,3,3
2632183;3;2220905;8;1054063;5;1.797000057692486;80;2.6270750562501775;78;0.8300749985576914;-0.16989876944939297;0.20363497990156815;-0.24511249783653177;5922413;2;2.2500004748909936;1.75;0.625;3;5;1;1;1;1,1,3,2,1,1,1,4
2814235;10;2535673;15;1203455;5;4.947375050480929;70;5.702262552644399;73;0.75488750216347;-0.1042313811782698;0.23546799479529174;-0.15037499278843924;24041933;7;8.542972779458717;1.6666666666666667;0.5333333333333333;5;8;4;3;0;1,2,1,1,1,1,1,3,3,2,2,1,2,1,3
3166015;8;2535673;13;1203455;5;4.797000057692486;80;5.702262552644399;73;0.9052624949519128;-0.2220146142437187;0.18535350848464205;-0.3202999942307514;24041933;5;7.593752082665433;1.6923076923076923;0.5384615384615384;5;7;3;3;0;1,1,1,1,1,3,3,2,2,1,2,1,3
4016943;6;2859719;11;678625;5;4.398500028846243;40;6.042112555529016;77;1.643612526682773;-0.33979779732617743;0.3998278396810705;-0.49022499567306355;13557185;3;3.375000591245631;1.8181818181818181;0.45454545454545453;3;5;4;1;1;1,1,1,2,2,3,1,1,2,2,4
3947391;25;3041879;29;481235;4;4.114287513701967;19;6.02256254687515;65;1.908275033173183;-0.2605794377703692;0.5981443271575632;-0.3759374819710999;68365073;19;17.31905276168487;1.6896551724137931;0.6206896551724138;6;18;4;5;2;1,1,1,1,1,1,3,1,1,2,1,4,1,1,1,1,1,2,1,2,3,3,1,2,3,1,1,4,3
4031579;49;3192107;53;1010003;4;5.37895002019237;28;6.303762523798149;33;0.9248125036057786;-0.23347691030594042;0.18268871631665995;-0.33683746466334696;167764769;28;41.612670618633544;1.6226415094339623;0.49056603773584906;7;26;22;4;1;1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,2,2,1,4,1,1,1,2,1,3,2,2,2,2,2,2,1,2,1,2,3,1,2,2,3
4440815;23;3041879;27;481235;4;3.9443625122596515;17;6.02256254687515;65;2.0782000346154987;-0.3783625015747383;0.5568275140022362;-0.5458624834134085;68365073;17;15.394713132611919;1.7037037037037037;0.5925925925925926;5;16;5;4;2;1,1,1,2,1,1,1,2,1,4,1,1,1,1,1,2,1,2,3,3,1,2,3,1,1,4,3
1973695;28;1283293;31;270695;3;5.114287513701967;19;7.26767504471168;62;2.153387531009713;-0.4304779898953832;0.5385463990589877;-0.6210499798076299;68365073;19;34.6381142983085;1.6774193548387097;0.6129032258064516;5;19;5;5;2;1,1,1,1,1,2,1,1,1,2,1,4,1,1,1,1,1,2,1,2,3,3,1,2,3,1,1,4,3,1,3
2960543;27;1283293;30;270695;3;4.529325012980809;18;7.26767504471168;62;2.738350031730871;-0.8359432668914994;0.3963142473873924;-1.2060124805287842;68365073;18;23.09207229889922;1.7;0.6;5;18;5;5;2;1,1,1,1,2,1,1,1,2,1,4,1,1,1,1,1,2,1,2,3,3,1,2,3,1,1,4,3,1,3
3869111;3;3264563;6;688619;3;2.797000057692486;80;3.6270750562501775;78;0.8300749985576914;-0.16989885491805268;0.20363489443290844;-0.24511249783653177;8705501;2;2.250000323071631;2.0;0.5;2;3;0;3;0;1,1,3,1,3,3
4679479;3;3948311;6;832847;3;1.1699250014423122;2;1.797000057692486;80;0.6270750562501739;-0.1698988864146287;0.11228488889794958;-0.24511249783653177;10528829;2;2.2500002671237547;2.0;0.6666666666666666;2;4;0;1;1;1,1,3,1,1,5
4799403;3;4049497;6;854191;3;8.797000057692486;80;9.627075056250177;78;0.8300749985576914;-0.169898859304201;0.2036348900467601;-0.24511249783653177;7199105;1;1.500000104179624;2.0;0.3333333333333333;1;2;3;0;1;1,2,2,2,1,4
4899807;10;4414807;13;1862497;3;7.287225053365546;74;7.702262552644399;73;0.4150374992788528;-0.10423169809463495;0.08253517658084883;-0.15037499278843924;24805277;4;5.062500829114289;1.6923076923076923;0.6923076923076923;4;9;1;1;2;1,1,1,1,3,1,2,1,1,4,1,1,4
658049;1;493537;3;277615;2;3.797000057692486;80;4.797000057692486;80;1.0;-0.28768156590401794;0.16231843409598207;-0.4150374992788439;658049;0;1.0;2.0;0.0;0;0;3;0;0;2,2,2
2339731;2;1316099;4;370153;2;1.5127875425482102;59;2.797000057692486;80;1.2842125151442758;-0.5753639074593906;0.0025317243555335045;-0.8300749985576878;3509597;1;1.50000021369978;2.25;0.5;1;2;0;1;1;1,3,1,4
2736499;2;1539281;4;432923;2;10.212037556971325;79;11.797000057692486;80;1.5849625007211614;-0.5753639418866783;0.13786918343784438;-0.8300749985576878;4104749;1;1.5000001827152138;2.25;0.25;1;1;1;2;0;1,3,2,3
3792111;11;1281283;13;360361;2;8.212037556971325;79;11.287225053365546;74;3.0751874963942214;-1.0850609364457924;0.2987734369316073;-1.5654124920672814;72890765;9;19.22168549391091;1.8461538461538463;0.6923076923076923;5;9;1;1;2;1,1,1,2,1,1,1,1,1,3,6,1,4
4679467;3;3948301;5;277615;2;0.5849625007211561;1;1.797000057692486;80;1.21203755697133;-0.16989885475505417;0.3755180458820443;-0.24511249783653177;7019201;1;1.500000106849776;2.4;0.2;1;1;2;1;1;1,2,2,3,4
1539281;1;1154461;2;432923;1;11.797000057692486;80;12.797000057692486;80;1.0;-0.2876818559004839;0.16231814409951612;-0.4150374992788439;1539281;0;1.0;2.5;0.0;0;0;1;1;0;2,3
1934555;5;1836317;6;688619;1;3.797000057692486;80;4.457150054807869;76;0.6601499971153828;-0.05211539062672621;0.24495210807519607;-0.07518749639421962;4896845;4;2.5312513730547854;1.8333333333333333;0.5;2;3;1;2;0;1,2,1,1,3,3
2177691;15;1862497;16;1396873;1;8.457150054807869;76;8.947375050480929;70;0.49022499567306;-0.15634708063554115;0.06425416741733586;-0.2255624891826571;23545637;11;10.812202925024717;1.625;0.625;3;10;4;0;2;1,2,1,1,1,2,1,1,2,1,1,4,1,1,4,2
2399695;8;1921925;9;360361;1;9.797000057692486;80;10.702262552644399;73;0.9052624949519128;-0.22201435801030556;0.1853537647180552;-0.3202999942307514;8098973;3;3.375000989709109;1.8888888888888888;0.5555555555555556;3;5;1;2;1;1,1,1,3,1,2,1,3,4
2442615;3;2060957;4;772859;1;3.2120375569713246;79;3.6270750562501775;78;0.4150374992788528;-0.16989874870103883;0.016868125974444953;-0.24511249783653177;5495885;2;2.250000511746632;2.0;0.5;2;2;0;2;0;1,1,3,3
2449903;13;1862497;14;1396873;1;8.287225053365546;74;8.947375050480929;70;0.6601499971153828;-0.2741303714040981;0.022937127297824156;-0.3954874906249728;23545637;9;9.610844592622646;1.6428571428571428;0.6428571428571429;3;9;3;0;2;1,1,1,2,1,1,2,1,1,4,1,1,4,2
2480115;2;1395065;3;1046299;1;7.797000057692486;80;9.212037556971325;79;1.4150374992788386;-0.5753639208996386;0.06140295377583882;-0.8300749985576878;3720173;1;1.5000002016035547;2.0;0.3333333333333333;1;1;1;1;0;1,3,2
2580967;18;1862497;19;1396873;1;8.212037556971325;79;8.947375050480929;70;0.7353374935096042;-0.3262460743807516;0.00465579769857033;-0.47067498701919064;23545637;14;9.122796610727685;1.631578947368421;0.631578947368421;2;12;4;1;2;1,1,2,1,1,3,1,1,2,1,1,2,1,1,4,1,1,4,2
3509623;3;2961245;4;1110467;1;1.774437510817343;15;2.2120375569713246;79;0.43760004615398174;-0.1698988362884961;0.027021184480795685;-0.24511249783653177;7896653;2;2.2500003561636106;2.0;0.5;2;2;0;2;0;1,1,3,3
3509627;5;3331405;6;1249277;1;1.774437510817343;15;2.042112555529016;77;0.26767504471167314;-0.05211562709443385;0.06833814302581907;-0.07518749639421962;5922497;3;1.6875004095876855;1.8333333333333333;0.3333333333333333;1;2;3;1;0;1,2,1,2,2,3
4104753;1;3078565;2;577231;1;9.797000057692486;80;10.797000057692486;80;1.0;-0.28768199124511185;0.16231800875488817;-0.4150374992788439;4104753;0;1.0;3.0;0.0;0;0;1;0;1;2,4
4104755;2;2308925;3;865847;1;9.797000057692486;80;11.797000057692486;80;2.0;-0.5753640095591823;0.3246359904408177;-0.8300749985576878;6157133;1;1.5000001218099497;2.3333333333333335;0.3333333333333333;1;1;0;2;0;1,3,3
4375623;17;4210093;18;1578785;1;2.192487548317459;67;2.437600046153989;64;0.24511249783653;-0.03856417196007378;0.07173645206636473;-0.05563748774034849;19958957;14;4.561397771243089;1.6666666666666667;0.4444444444444444;2;8;8;2;0;1,1,2,2,1,2,2,1,2,1,1,2,1,1,3,2,2,3
4685103;22;4278949;23;802303;1;4.212037556971325;79;4.947375050480929;70;0.7353374935096042;-0.09068048181635113;0.2402213902629708;-0.13082498413456278;85482449;14;18.24558584944664;1.6956521739130435;0.5652173913043478;5;13;6;2;2;1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,3,1,3,1,1,2,4,4
4752839;5;4511485;6;1691807;1;10.532337551202076;71;11.212037556971325;79;0.6797000057692486;-0.05211575610464436;0.25374924649151753;-0.07518749639421962;10693889;2;2.2500002630007034;1.8333333333333333;0.3333333333333333;2;2;3;1;0;1,1,2,2,2,3
4864887;3;4104749;4;1539281;1;9.362412549759767;69;9.797000057692486;80;0.4345875079327186;-0.16989889214586107;0.02566548642386232;-0.24511249783653177;10945997;2;2.2500002569432755;2.0;0.5;2;2;0;2;0;1,1,3,3
