node,K,L,b,total_lift_classes,canonical_source_classes,shadowed_initial_classes,no_initial_classes,internal_hit_classes,external_hit_classes,below_start_classes,budget_classes,max_steps_observed,max_bit_length_observed
K10:L7:w1-1-1-1-1-1-4:b1,10,7,1,16,7,9,0,7,0,0,0,1,16
K10:L7:w1-1-1-1-1-2-3:b1,10,7,1,16,7,9,0,7,0,0,0,1,16
K10:L7:w1-1-1-1-1-3-2:b1,10,7,1,16,7,9,0,7,0,0,0,1,16
K10:L7:w1-1-1-1-1-3-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-1-2-1-3:b1,10,7,1,16,7,9,0,7,0,0,0,1,16
K10:L7:w1-1-1-1-2-1-3:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-1-2-2-2:b1,10,7,1,16,7,9,0,7,0,0,0,1,16
K10:L7:w1-1-1-1-2-2-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-1-3-1-2:b1,10,7,1,16,6,10,0,6,0,0,0,1,16
K10:L7:w1-1-1-1-3-1-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-2-1-1-3:b1,10,7,1,16,8,8,0,8,0,0,0,1,16
K10:L7:w1-1-1-2-1-1-3:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-2-1-2-2:b1,10,7,1,16,6,10,0,6,0,0,0,1,16
K10:L7:w1-1-1-2-1-2-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-2-2-1-2:b1,10,7,1,16,8,8,0,8,0,0,0,1,16
K10:L7:w1-1-1-2-2-1-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-1-3-1-1-2:b1,10,7,1,16,8,8,0,8,0,0,0,4,17
K10:L7:w1-1-1-3-1-1-2:b2,10,7,2,16,16,0,0,16,0,0,0,4,27
K10:L7:w1-1-2-1-1-2-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L7:w1-1-2-1-2-1-2:b1,10,7,1,16,7,9,0,7,0,0,0,1,16
K10:L7:w1-1-2-1-2-1-2:b2,10,7,2,16,16,0,0,16,0,0,0,1,26
K10:L8:w1-1-1-1-1-1-1-3:b1,10,8,1,16,3,13,0,3,0,0,0,1,16
K10:L8:w1-1-1-1-1-1-2-2:b1,10,8,1,16,3,13,0,3,0,0,0,1,15
K10:L8:w1-1-1-1-1-2-1-2:b1,10,8,1,16,4,12,0,4,0,0,0,1,16
K10:L8:w1-1-1-1-2-1-1-2:b1,10,8,1,16,3,13,0,3,0,0,0,1,16
K10:L9:w1-1-1-1-1-1-1-1-2:b1,10,9,1,16,2,14,0,2,0,0,0,1,16
K10:L9:w1-1-1-1-1-1-1-1-2:b2,10,9,2,16,16,0,0,16,0,0,0,1,26
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,11,10,1,16,4,12,0,4,0,0,0,1,17
K11:L7:w1-1-1-1-1-1-5:b1,11,7,1,16,12,4,0,1,0,11,0,10,20
K11:L7:w1-1-1-1-1-2-4:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-1-1-3-3:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-1-1-3-3:b2,11,7,2,16,16,0,0,16,0,0,0,1,28
K11:L7:w1-1-1-1-1-4-2:b1,11,7,1,16,12,4,0,0,0,12,0,12,19
K11:L7:w1-1-1-1-2-1-4:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-1-2-2-3:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-1-2-3-2:b1,11,7,1,16,12,4,0,12,0,0,0,1,17
K11:L7:w1-1-1-1-3-1-3:b1,11,7,1,16,12,4,0,12,0,0,0,1,17
K11:L7:w1-1-1-1-3-2-2:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-1-4-1-2:b1,11,7,1,16,12,4,0,0,0,12,0,5,19
K11:L7:w1-1-1-2-1-1-4:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-2-1-2-3:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-2-1-3-2:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-2-1-3-2:b2,11,7,2,16,16,0,0,16,0,0,0,1,28
K11:L7:w1-1-1-2-2-1-3:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-2-2-2-2:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-2-3-1-2:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-1-3-1-1-3:b1,11,7,1,16,13,3,0,1,0,12,0,13,18
K11:L7:w1-1-1-3-1-2-2:b1,11,7,1,16,13,3,0,13,0,0,0,4,18
K11:L7:w1-1-1-3-2-1-2:b1,11,7,1,16,13,3,0,0,0,13,0,5,18
K11:L7:w1-1-1-4-1-1-2:b1,11,7,1,16,13,3,0,0,0,13,0,4,18
K11:L7:w1-1-2-1-1-2-3:b2,11,7,2,16,16,0,0,16,0,0,0,1,28
K11:L7:w1-1-2-1-1-3-2:b1,11,7,1,16,14,2,0,14,0,0,0,1,17
K11:L7:w1-1-2-1-2-1-3:b1,11,7,1,16,14,2,0,14,0,0,0,1,17
K11:L7:w1-1-2-1-2-2-2:b1,11,7,1,16,13,3,0,13,0,0,0,1,17
K11:L7:w1-1-2-1-3-1-2:b1,11,7,1,16,14,2,0,14,0,0,0,1,17
K11:L7:w1-1-2-2-1-1-3:b1,11,7,1,16,14,2,0,14,0,0,0,1,17
K11:L7:w1-1-2-2-1-1-3:b2,11,7,2,16,16,0,0,16,0,0,0,1,28
K11:L7:w1-1-2-2-1-2-2:b1,11,7,1,16,14,2,0,14,0,0,0,1,17
K11:L7:w1-1-2-2-1-2-2:b2,11,7,2,16,16,0,0,16,0,0,0,1,28
K11:L7:w1-1-2-2-2-1-2:b1,11,7,1,16,14,2,0,14,0,0,0,1,17
K11:L7:w1-1-3-1-2-1-2:b1,11,7,1,16,14,2,0,0,0,14,0,3,18
K11:L8:w1-1-1-1-1-1-1-4:b1,11,8,1,16,5,11,0,5,0,0,0,1,16
K11:L8:w1-1-1-1-1-1-2-3:b1,11,8,1,16,6,10,0,6,0,0,0,1,17
K11:L8:w1-1-1-1-1-1-3-2:b1,11,8,1,16,6,10,0,6,0,0,0,1,17
K11:L8:w1-1-1-1-1-2-1-3:b1,11,8,1,16,5,11,0,5,0,0,0,1,17
K11:L8:w1-1-1-1-1-2-2-2:b1,11,8,1,16,6,10,0,6,0,0,0,1,17
K11:L8:w1-1-1-1-1-3-1-2:b1,11,8,1,16,5,11,0,5,0,0,0,1,17
K11:L8:w1-1-1-1-2-1-1-3:b1,11,8,1,16,4,12,0,4,0,0,0,1,17
K11:L8:w1-1-1-1-2-1-2-2:b1,11,8,1,16,5,11,0,5,0,0,0,1,17
K11:L8:w1-1-1-1-2-2-1-2:b1,11,8,1,16,4,12,0,4,0,0,0,1,17
K11:L8:w1-1-1-1-3-1-1-2:b1,11,8,1,16,5,11,0,5,0,0,0,1,16
K11:L8:w1-1-1-2-1-1-1-3:b1,11,8,1,16,5,11,0,5,0,0,0,1,17
K11:L8:w1-1-1-2-1-1-1-3:b2,11,8,2,16,16,0,0,16,0,0,0,1,28
K11:L8:w1-1-1-2-1-1-2-2:b1,11,8,1,16,5,11,0,5,0,0,0,1,17
K11:L8:w1-1-1-2-1-2-1-2:b1,11,8,1,16,5,11,0,5,0,0,0,1,17
K11:L8:w1-1-1-2-2-1-1-2:b1,11,8,1,16,6,10,0,6,0,0,0,1,17
K11:L9:w1-1-1-1-1-1-1-1-3:b1,11,9,1,16,3,13,0,3,0,0,0,1,17
K11:L9:w1-1-1-1-1-1-1-2-2:b1,11,9,1,16,4,12,0,4,0,0,0,1,17
K11:L9:w1-1-1-1-1-1-2-1-2:b1,11,9,1,16,3,13,0,3,0,0,0,1,17
K11:L9:w1-1-1-1-1-2-1-1-2:b1,11,9,1,16,3,13,0,3,0,0,0,1,17
K11:L9:w1-1-1-1-2-1-1-1-2:b1,11,9,1,16,4,12,0,4,0,0,0,1,17
K11:L9:w1-1-1-1-2-1-1-1-2:b2,11,9,2,16,16,0,0,16,0,0,0,1,28
K12:L10:w1-1-1-1-1-1-1-1-1-3:b1,12,10,1,16,5,11,0,5,0,0,0,1,18
K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,12,10,1,16,5,11,0,5,0,0,0,1,18
K12:L10:w1-1-1-1-1-1-1-2-1-2:b1,12,10,1,16,5,11,0,5,0,0,0,1,18
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,12,10,1,16,5,11,0,5,0,0,0,1,18
K12:L10:w1-1-1-1-1-2-1-1-1-2:b1,12,10,1,16,5,11,0,5,0,0,0,1,18
K12:L11:w1-1-1-1-1-1-1-1-1-1-2:b1,12,11,1,16,5,11,0,5,0,0,0,1,18
K12:L8:w1-1-1-1-1-1-1-5:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-1-2-4:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-1-3-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-1-4-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-2-1-4:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-2-2-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-2-3-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-3-1-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-3-2-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-1-4-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-2-1-1-4:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-2-1-2-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-2-1-3-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-2-2-1-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-2-2-1-3:b2,12,8,2,16,16,0,0,16,0,0,0,1,30
K12:L8:w1-1-1-1-2-2-2-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-2-3-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-3-1-1-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-3-1-2-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-3-2-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-1-4-1-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-1-1-1-4:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-1-1-2-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-1-1-3-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-1-2-1-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-1-2-2-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-1-3-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-2-1-1-3:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-2-1-2-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-2-2-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-2-3-1-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-3-1-1-2-2:b1,12,8,1,16,9,7,0,9,0,0,0,4,19
K12:L8:w1-1-1-3-1-2-1-2:b1,12,8,1,16,9,7,0,9,0,0,0,1,18
K12:L8:w1-1-1-3-2-1-1-2:b1,12,8,1,16,9,7,0,0,0,9,0,5,19
K12:L8:w1-1-2-1-1-3-1-2:b1,12,8,1,16,10,6,0,10,0,0,0,1,18
K12:L8:w1-1-2-1-2-1-1-3:b1,12,8,1,16,10,6,0,10,0,0,0,1,18
K12:L8:w1-1-2-1-2-1-2-2:b1,12,8,1,16,10,6,0,10,0,0,0,1,18
K12:L8:w1-1-2-1-2-2-1-2:b1,12,8,1,16,10,6,0,10,0,0,0,1,18
K12:L8:w1-1-2-2-1-2-1-2:b1,12,8,1,16,10,6,0,10,0,0,0,1,18
K12:L9:w1-1-1-1-1-1-1-1-4:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-1-1-2-3:b1,12,9,1,16,6,10,0,6,0,0,0,1,17
K12:L9:w1-1-1-1-1-1-1-2-3:b2,12,9,2,16,16,0,0,16,0,0,0,1,30
K12:L9:w1-1-1-1-1-1-1-3-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-1-2-1-3:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-1-2-1-3:b2,12,9,2,16,16,0,0,16,0,0,0,1,30
K12:L9:w1-1-1-1-1-1-2-2-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-1-3-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-1-3-1-2:b2,12,9,2,16,16,0,0,16,0,0,0,1,30
K12:L9:w1-1-1-1-1-2-1-1-3:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-2-1-2-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-2-2-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-1-3-1-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-2-1-1-1-3:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-2-1-1-2-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-2-1-2-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-2-2-1-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-1-3-1-1-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-2-1-1-2-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K12:L9:w1-1-1-2-1-2-1-1-2:b1,12,9,1,16,6,10,0,6,0,0,0,1,18
K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-1-1-2-3:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-1-2-1-3:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-1-3-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-2-1-1-3:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-2-1-2-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-2-2-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-1-3-1-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-2-2-1-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-1-3-1-1-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-2-1-1-1-2-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-2-1-1-2-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-1-2-2-1-1-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,13,10,1,16,8,8,0,8,0,0,0,1,19
K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,13,11,1,16,8,8,0,8,0,0,0,1,19
K13:L11:w1-1-1-1-1-1-1-1-1-2-2:b1,13,11,1,16,8,8,0,8,0,0,0,1,19
K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,13,11,1,16,8,8,0,8,0,0,0,1,19
K13:L11:w1-1-1-1-1-1-1-2-1-1-2:b1,13,11,1,16,8,8,0,8,0,0,0,1,19
K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,13,11,1,16,8,8,0,8,0,0,0,1,19
K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,13,11,1,16,8,8,0,8,0,0,0,1,19
K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,13,12,1,16,8,8,0,8,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-1-1-5:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-1-2-4:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-1-3-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-1-4-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-2-1-4:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-2-2-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-2-3-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-3-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-3-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-1-4-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-2-1-1-4:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-2-1-2-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-2-1-3-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-2-2-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-2-2-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-2-3-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-3-1-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-3-1-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-3-2-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-1-4-1-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-1-1-1-4:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-1-1-2-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-1-1-3-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-1-2-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-1-2-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-1-3-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-2-1-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-2-1-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-2-2-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-2-3-1-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-3-1-1-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-3-1-1-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-3-1-2-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-3-2-1-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-1-4-1-1-1-2:b1,13,9,1,16,10,6,0,0,0,10,0,5,21
K13:L9:w1-1-1-2-1-1-1-3-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-1-2-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-1-2-1-3:b2,13,9,2,16,16,0,0,16,0,0,0,1,32
K13:L9:w1-1-1-2-1-1-2-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-1-3-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-2-1-1-3:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-2-1-2-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-2-2-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-3-1-1-2:b1,13,9,1,16,10,6,0,10,0,0,0,1,19
K13:L9:w1-1-1-2-1-3-1-1-2:b2,13,9,2,16,16,0,0,16,0,0,0,1,32
