T;j_count;odd_bits;hit_bits;v2_cap;graph;src;dst;count;weight_num;weight_den;source_count;normalized_num;normalized_den
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=0|odd=1|h=1;211;3673;64;8192;3673;524288
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=0|odd=3|h=1;200;6645;128;8192;6645;1048576
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=1|odd=1|h=1;110;2121;64;8192;2121;524288
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=1|odd=3|h=1;110;897;32;8192;897;262144
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=2|odd=1|h=1;55;437;32;8192;437;262144
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=2|odd=3|h=1;56;1075;64;8192;1075;524288
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=3|odd=1|h=1;24;49;8;8192;49;65536
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=3|odd=3|h=1;32;601;64;8192;601;524288
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=4|odd=1|h=1;10;27;8;8192;27;65536
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=4|odd=3|h=1;16;37;8;8192;37;65536
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=5|odd=1|h=1;6;11;8;8192;11;65536
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=5|odd=3|h=1;5;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=6|odd=1|h=1;4;11;16;8192;11;131072
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=6|odd=3|h=1;3;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=7|odd=1|h=1;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=7|odd=3|h=1;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=8|odd=3|h=1;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=11|odd=3|h=1;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=0;v2=13|odd=3|h=1;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=0|odd=1|h=2;211;3673;64;8192;3673;524288
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=0|odd=3|h=2;200;6645;128;8192;6645;1048576
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=1|odd=1|h=2;110;2121;64;8192;2121;524288
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=1|odd=3|h=2;110;897;32;8192;897;262144
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=2|odd=1|h=2;55;437;32;8192;437;262144
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=2|odd=3|h=2;56;1075;64;8192;1075;524288
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=3|odd=1|h=2;24;49;8;8192;49;65536
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=3|odd=3|h=2;32;601;64;8192;601;524288
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=4|odd=1|h=2;10;27;8;8192;27;65536
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=4|odd=3|h=2;16;37;8;8192;37;65536
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=5|odd=1|h=2;6;11;8;8192;11;65536
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=5|odd=3|h=2;5;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=6|odd=1|h=2;4;11;16;8192;11;131072
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=6|odd=3|h=2;3;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=7|odd=1|h=2;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=7|odd=3|h=2;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=8|odd=3|h=2;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=11|odd=3|h=2;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=1;v2=13|odd=3|h=2;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=0|odd=1|h=3;211;3673;64;8192;3673;524288
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=0|odd=3|h=3;200;6645;128;8192;6645;1048576
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=1|odd=1|h=3;110;2121;64;8192;2121;524288
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=1|odd=3|h=3;110;897;32;8192;897;262144
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=2|odd=1|h=3;55;437;32;8192;437;262144
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=2|odd=3|h=3;56;1075;64;8192;1075;524288
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=3|odd=1|h=3;24;49;8;8192;49;65536
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=3|odd=3|h=3;32;601;64;8192;601;524288
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=4|odd=1|h=3;10;27;8;8192;27;65536
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=4|odd=3|h=3;16;37;8;8192;37;65536
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=5|odd=1|h=3;6;11;8;8192;11;65536
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=5|odd=3|h=3;5;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=6|odd=1|h=3;4;11;16;8192;11;131072
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=6|odd=3|h=3;3;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=7|odd=1|h=3;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=7|odd=3|h=3;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=8|odd=3|h=3;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=11|odd=3|h=3;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=2;v2=13|odd=3|h=3;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=0|odd=1|h=0;211;3673;64;8192;3673;524288
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=0|odd=3|h=0;200;6645;128;8192;6645;1048576
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=1|odd=1|h=0;110;2121;64;8192;2121;524288
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=1|odd=3|h=0;110;897;32;8192;897;262144
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=2|odd=1|h=0;55;437;32;8192;437;262144
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=2|odd=3|h=0;56;1075;64;8192;1075;524288
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=3|odd=1|h=0;24;49;8;8192;49;65536
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=3|odd=3|h=0;32;601;64;8192;601;524288
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=4|odd=1|h=0;10;27;8;8192;27;65536
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=4|odd=3|h=0;16;37;8;8192;37;65536
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=5|odd=1|h=0;6;11;8;8192;11;65536
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=5|odd=3|h=0;5;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=6|odd=1|h=0;4;11;16;8192;11;131072
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=6|odd=3|h=0;3;3;2;8192;3;16384
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=7|odd=1|h=0;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=7|odd=3|h=0;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=8|odd=3|h=0;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=11|odd=3|h=0;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=1|h=3;v2=13|odd=3|h=0;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=0|odd=1|h=1;251;5417;128;8192;5417;1048576
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=0|odd=3|h=1;230;9629;256;8192;9629;2097152
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=1|odd=1|h=1;127;5129;256;8192;5129;2097152
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=1|odd=3|h=1;122;22005;1024;8192;22005;8388608
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=2|odd=1|h=1;59;2613;256;8192;2613;2097152
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=2|odd=3|h=1;64;3015;256;8192;3015;2097152
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=3|odd=1|h=1;31;403;64;8192;403;524288
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=3|odd=3|h=1;30;573;128;8192;573;1048576
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=4|odd=1|h=1;14;87;32;8192;87;262144
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=4|odd=3|h=1;13;2;1;8192;1;4096
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=5|odd=1|h=1;6;3;4;8192;3;32768
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=5|odd=3|h=1;6;31;32;8192;31;262144
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=6|odd=1|h=1;3;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=6|odd=3|h=1;4;289;1024;8192;289;8388608
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=7|odd=1|h=1;1;1;64;8192;1;524288
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=7|odd=3|h=1;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=8|odd=1|h=1;2;5;16;8192;5;131072
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=8|odd=3|h=1;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=9|odd=1|h=1;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=10|odd=1|h=1;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=0;v2=11|odd=3|h=1;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=0|odd=1|h=2;251;5417;128;8192;5417;1048576
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=0|odd=3|h=2;230;9629;256;8192;9629;2097152
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=1|odd=1|h=2;127;5129;256;8192;5129;2097152
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=1|odd=3|h=2;122;22005;1024;8192;22005;8388608
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=2|odd=1|h=2;59;2613;256;8192;2613;2097152
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=2|odd=3|h=2;64;3015;256;8192;3015;2097152
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=3|odd=1|h=2;31;403;64;8192;403;524288
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=3|odd=3|h=2;30;573;128;8192;573;1048576
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=4|odd=1|h=2;14;87;32;8192;87;262144
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=4|odd=3|h=2;13;2;1;8192;1;4096
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=5|odd=1|h=2;6;3;4;8192;3;32768
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=5|odd=3|h=2;6;31;32;8192;31;262144
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=6|odd=1|h=2;3;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=6|odd=3|h=2;4;289;1024;8192;289;8388608
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=7|odd=1|h=2;1;1;64;8192;1;524288
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=7|odd=3|h=2;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=8|odd=1|h=2;2;5;16;8192;5;131072
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=8|odd=3|h=2;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=9|odd=1|h=2;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=10|odd=1|h=2;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=1;v2=11|odd=3|h=2;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=0|odd=1|h=3;251;5417;128;8192;5417;1048576
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=0|odd=3|h=3;230;9629;256;8192;9629;2097152
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=1|odd=1|h=3;127;5129;256;8192;5129;2097152
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=1|odd=3|h=3;122;22005;1024;8192;22005;8388608
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=2|odd=1|h=3;59;2613;256;8192;2613;2097152
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=2|odd=3|h=3;64;3015;256;8192;3015;2097152
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=3|odd=1|h=3;31;403;64;8192;403;524288
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=3|odd=3|h=3;30;573;128;8192;573;1048576
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=4|odd=1|h=3;14;87;32;8192;87;262144
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=4|odd=3|h=3;13;2;1;8192;1;4096
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=5|odd=1|h=3;6;3;4;8192;3;32768
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=5|odd=3|h=3;6;31;32;8192;31;262144
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=6|odd=1|h=3;3;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=6|odd=3|h=3;4;289;1024;8192;289;8388608
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=7|odd=1|h=3;1;1;64;8192;1;524288
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=7|odd=3|h=3;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=8|odd=1|h=3;2;5;16;8192;5;131072
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=8|odd=3|h=3;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=9|odd=1|h=3;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=10|odd=1|h=3;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=2;v2=11|odd=3|h=3;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=0|odd=1|h=0;251;5417;128;8192;5417;1048576
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=0|odd=3|h=0;230;9629;256;8192;9629;2097152
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=1|odd=1|h=0;127;5129;256;8192;5129;2097152
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=1|odd=3|h=0;122;22005;1024;8192;22005;8388608
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=2|odd=1|h=0;59;2613;256;8192;2613;2097152
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=2|odd=3|h=0;64;3015;256;8192;3015;2097152
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=3|odd=1|h=0;31;403;64;8192;403;524288
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=3|odd=3|h=0;30;573;128;8192;573;1048576
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=4|odd=1|h=0;14;87;32;8192;87;262144
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=4|odd=3|h=0;13;2;1;8192;1;4096
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=5|odd=1|h=0;6;3;4;8192;3;32768
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=5|odd=3|h=0;6;31;32;8192;31;262144
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=6|odd=1|h=0;3;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=6|odd=3|h=0;4;289;1024;8192;289;8388608
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=7|odd=1|h=0;1;1;64;8192;1;524288
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=7|odd=3|h=0;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=8|odd=1|h=0;2;5;16;8192;5;131072
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=8|odd=3|h=0;2;3;8;8192;3;65536
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=9|odd=1|h=0;1;1;8;8192;1;65536
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=10|odd=1|h=0;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=0|odd=3|h=3;v2=11|odd=3|h=0;1;1;4;8192;1;32768
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=0|odd=1|h=1;10;33;4;4096;33;16384
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=0|odd=3|h=1;12;121;16;4096;121;65536
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=1|odd=1|h=1;5;13;4;4096;13;16384
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=1|odd=3|h=1;4;3;1;4096;3;4096
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=2|odd=1|h=1;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=2|odd=3|h=1;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=3|odd=1|h=1;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=3|odd=3|h=1;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=4|odd=1|h=1;1;1;4;4096;1;16384
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=4|odd=3|h=1;2;1;1;4096;1;4096
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=5|odd=1|h=1;1;1;1;4096;1;4096
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=5|odd=3|h=1;1;1;2;4096;1;8192
10;32;2;2;13;full;v2=1|odd=1|h=0;v2=6|odd=3|h=1;2;3;4;4096;3;16384
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=0|odd=1|h=2;10;33;4;4096;33;16384
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=0|odd=3|h=2;12;121;16;4096;121;65536
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=1|odd=1|h=2;5;13;4;4096;13;16384
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=1|odd=3|h=2;4;3;1;4096;3;4096
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=2|odd=1|h=2;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=2|odd=3|h=2;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=3|odd=1|h=2;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=3|odd=3|h=2;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=4|odd=1|h=2;1;1;4;4096;1;16384
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=4|odd=3|h=2;2;1;1;4096;1;4096
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=5|odd=1|h=2;1;1;1;4096;1;4096
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=5|odd=3|h=2;1;1;2;4096;1;8192
10;32;2;2;13;full;v2=1|odd=1|h=1;v2=6|odd=3|h=2;2;3;4;4096;3;16384
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=0|odd=1|h=3;10;33;4;4096;33;16384
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=0|odd=3|h=3;12;121;16;4096;121;65536
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=1|odd=1|h=3;5;13;4;4096;13;16384
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=1|odd=3|h=3;4;3;1;4096;3;4096
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=2|odd=1|h=3;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=2|odd=3|h=3;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=3|odd=1|h=3;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=3|odd=3|h=3;2;3;2;4096;3;8192
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=4|odd=1|h=3;1;1;4;4096;1;16384
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=4|odd=3|h=3;2;1;1;4096;1;4096
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=5|odd=1|h=3;1;1;1;4096;1;4096
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=5|odd=3|h=3;1;1;2;4096;1;8192
10;32;2;2;13;full;v2=1|odd=1|h=2;v2=6|odd=3|h=3;2;3;4;4096;3;16384
10;32;2;2;13;full;v2=1|odd=1|h=3;v2=0|odd=1|h=0;10;33;4;4096;33;16384
10;32;2;2;13;full;v2=1|odd=1|h=3;v2=0|odd=3|h=0;12;121;16;4096;121;65536
