scc_rank,scc_index,scc_size,internal_edge_types,internal_observed_weight,node,paper_label
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-2-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-2-1-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-2-2-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-2-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-2-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-2-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-3-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-1-3-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-1-1-3-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-1-2-1-1-3:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-1-2-1-2-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-1-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-2-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-1-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-2-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-2-2-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-2-3-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-3-1-1-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-3-1-2-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-3-1-2-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-1-3-2-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-2-1-1-3-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-2-1-2-1-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-2-1-2-1-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L11:w1-1-2-1-2-1-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-1-1-5:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-1-2-4:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-1-3-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-1-4-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-2-1-4:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-2-2-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-2-3-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-3-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-3-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-1-4-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-2-1-1-4:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-2-1-2-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-2-1-3-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-2-2-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-2-2-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-2-3-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-3-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-3-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-3-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-1-4-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-1-1-1-4:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-1-1-2-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-1-1-3-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-1-2-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-1-2-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-1-3-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-2-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-2-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-2-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-3-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-3-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-1-4-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-1-1-1-4:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-1-1-2-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-1-1-3-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-1-2-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-1-2-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-1-3-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-2-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-2-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-1-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-2-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-3-1-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-3-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-3-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-3-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-3-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-1-4-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-1-1-1-4:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-1-1-2-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-1-1-3-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-1-2-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-1-2-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-1-3-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-2-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-2-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-1-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-2-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-1-3-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-2-1-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-2-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-2-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-2-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-2-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-2-3-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-3-1-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-3-1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-3-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-3-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-1-1-3-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-1-2-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-1-2-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-1-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-2-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-1-3-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-2-1-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-2-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-2-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-2-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-1-2-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-2-1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-2-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-2-2-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-3-1-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-1-3-1-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-2-1-1-2-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-2-1-1-2-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-2-1-1-2-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L12:w1-1-1-2-1-2-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-1-4:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-2-3:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-3-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-1-2-1-3:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-1-2-2-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-1-3-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-2-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-2-2-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-1-3-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-2-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-2-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-1-3-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-2-1-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-2-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-2-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-2-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-2-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-1-3-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-2-1-1-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-2-1-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-2-1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-2-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-2-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-2-2-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-1-3-1-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-2-1-1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-2-1-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-2-1-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-1-2-1-2-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L13:w1-1-1-1-2-1-1-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-3:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-2-2:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-1-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-1-1-2-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-1-2-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L14:w1-1-1-1-1-1-1-2-1-1-1-1-1-2:b1,
1,0,1222,3857,182961,K16:L15:w1-1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,
1,0,1222,3857,182961,K3:L2:w1-2:b1,
1,0,1222,3857,182961,K3:L2:w1-2:b2,
1,0,1222,3857,182961,K3:L2:w1-2:b3,
1,0,1222,3857,182961,K3:L2:w1-2:b4,
1,0,1222,3857,182961,K3:L2:w1-2:b5,
1,0,1222,3857,182961,K3:L2:w1-2:b6,
1,0,1222,3857,182961,K4:L3:w1-1-2:b1,
1,0,1222,3857,182961,K4:L3:w1-1-2:b2,
1,0,1222,3857,182961,K4:L3:w1-1-2:b3,
1,0,1222,3857,182961,K4:L3:w1-1-2:b4,
1,0,1222,3857,182961,K5:L4:w1-1-1-2:b1,
1,0,1222,3857,182961,K5:L4:w1-1-1-2:b2,
1,0,1222,3857,182961,K5:L4:w1-1-1-2:b3,
1,0,1222,3857,182961,K6:L4:w1-1-1-3:b1,
1,0,1222,3857,182961,K6:L4:w1-1-1-3:b2,
1,0,1222,3857,182961,K6:L4:w1-1-1-3:b3,
1,0,1222,3857,182961,K6:L4:w1-1-2-2:b1,
1,0,1222,3857,182961,K6:L4:w1-1-2-2:b2,
1,0,1222,3857,182961,K6:L4:w1-1-2-2:b3,
1,0,1222,3857,182961,K6:L5:w1-1-1-1-2:b1,
1,0,1222,3857,182961,K6:L5:w1-1-1-1-2:b2,
1,0,1222,3857,182961,K6:L5:w1-1-1-1-2:b3,
1,0,1222,3857,182961,K7:L5:w1-1-1-1-3:b1,
1,0,1222,3857,182961,K7:L5:w1-1-1-1-3:b2,
1,0,1222,3857,182961,K7:L5:w1-1-1-2-2:b1,
1,0,1222,3857,182961,K7:L5:w1-1-1-2-2:b2,
1,0,1222,3857,182961,K7:L5:w1-1-1-2-2:b3,
1,0,1222,3857,182961,K7:L5:w1-1-2-1-2:b1,
1,0,1222,3857,182961,K7:L5:w1-1-2-1-2:b2,
1,0,1222,3857,182961,K7:L6:w1-1-1-1-1-2:b1,
1,0,1222,3857,182961,K7:L6:w1-1-1-1-1-2:b2,
1,0,1222,3857,182961,K7:L6:w1-1-1-1-1-2:b3,
1,0,1222,3857,182961,K8:L6:w1-1-1-1-1-3:b1,
1,0,1222,3857,182961,K8:L6:w1-1-1-1-1-3:b2,
1,0,1222,3857,182961,K8:L6:w1-1-1-1-2-2:b1,
1,0,1222,3857,182961,K8:L6:w1-1-1-1-2-2:b2,
1,0,1222,3857,182961,K8:L6:w1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K8:L6:w1-1-1-2-1-2:b2,
1,0,1222,3857,182961,K8:L7:w1-1-1-1-1-1-2:b1,
1,0,1222,3857,182961,K8:L7:w1-1-1-1-1-1-2:b2,
1,0,1222,3857,182961,K9:L6:w1-1-1-1-1-4:b1,
1,0,1222,3857,182961,K9:L6:w1-1-1-1-1-4:b2,
1,0,1222,3857,182961,K9:L6:w1-1-1-1-2-3:b1,
1,0,1222,3857,182961,K9:L6:w1-1-1-1-2-3:b2,
1,0,1222,3857,182961,K9:L6:w1-1-1-1-3-2:b1,
1,0,1222,3857,182961,K9:L6:w1-1-1-2-1-3:b1,
1,0,1222,3857,182961,K9:L6:w1-1-1-2-1-3:b2,
1,0,1222,3857,182961,K9:L6:w1-1-1-2-2-2:b1,
1,0,1222,3857,182961,K9:L6:w1-1-1-2-2-2:b2,
1,0,1222,3857,182961,K9:L6:w1-1-1-3-1-2:b1,
1,0,1222,3857,182961,K9:L6:w1-1-1-3-1-2:b2,
1,0,1222,3857,182961,K9:L6:w1-1-2-1-1-3:b1,
1,0,1222,3857,182961,K9:L6:w1-1-2-1-1-3:b2,
1,0,1222,3857,182961,K9:L6:w1-1-2-1-2-2:b1,
1,0,1222,3857,182961,K9:L6:w1-1-2-1-2-2:b2,
1,0,1222,3857,182961,K9:L6:w1-1-2-2-1-2:b1,
1,0,1222,3857,182961,K9:L6:w1-1-2-2-1-2:b2,
1,0,1222,3857,182961,K9:L7:w1-1-1-1-1-1-3:b1,
1,0,1222,3857,182961,K9:L7:w1-1-1-1-1-2-2:b1,paper empirical k=12 cycle 1
1,0,1222,3857,182961,K9:L7:w1-1-1-1-1-2-2:b2,paper empirical k=12 cycle 1
1,0,1222,3857,182961,K9:L7:w1-1-1-1-2-1-2:b1,
1,0,1222,3857,182961,K9:L7:w1-1-1-1-2-1-2:b2,
1,0,1222,3857,182961,K9:L7:w1-1-1-2-1-1-2:b1,
1,0,1222,3857,182961,K9:L7:w1-1-1-2-1-1-2:b2,
1,0,1222,3857,182961,K9:L8:w1-1-1-1-1-1-1-2:b1,
1,0,1222,3857,182961,K9:L8:w1-1-1-1-1-1-1-2:b2,
